-4.00000000e+01  8.81299328e-01 -4.00000000e+01  8.36037875e-01 
-3.50000000e+01  8.74002090e-01 -3.50000000e+01  8.27750414e-01 
-3.00000000e+01  8.66606250e-01 -3.00000000e+01  8.19315466e-01 
-2.50000000e+01  8.59170371e-01 -2.50000000e+01  8.10864606e-01 
-2.00000000e+01  8.51677147e-01 -2.00000000e+01  8.02355768e-01 
-1.50000000e+01  8.44127727e-01 -1.50000000e+01  7.93789769e-01 
-1.00000000e+01  8.36523527e-01 -1.00000000e+01  7.85168116e-01 
-5.00000000e+00  8.28865929e-01 -5.00000000e+00  7.76492247e-01 
 0.00000000e+00  8.21156316e-01  0.00000000e+00  7.67763591e-01 
 5.00000000e+00  8.13396075e-01  5.00000000e+00  7.58983573e-01 
 1.00000000e+01  8.05586594e-01  1.00000000e+01  7.50153617e-01 
 1.50000000e+01  7.97729268e-01  1.50000000e+01  7.41275143e-01 
 2.00000000e+01  7.89825495e-01  2.00000000e+01  7.32349567e-01 
 2.50000000e+01  7.81876680e-01  2.50000000e+01  7.23378306e-01 
 3.00000000e+01  7.73884235e-01  3.00000000e+01  7.14362771e-01 
 3.50000000e+01  7.65849581e-01  3.50000000e+01  7.05304375e-01 
 4.00000000e+01  7.57774150e-01  4.00000000e+01  6.96204529e-01 
 4.50000000e+01  7.49659384e-01  4.50000000e+01  6.87064642e-01 
 5.00000000e+01  7.41506737e-01  5.00000000e+01  6.77886125e-01 
 5.50000000e+01  7.33317678e-01  5.50000000e+01  6.68670386e-01 
 6.00000000e+01  7.25093693e-01  6.00000000e+01  6.59418838e-01 
 6.50000000e+01  7.16836287e-01  6.50000000e+01  6.50132891e-01 
 7.00000000e+01  7.08546983e-01  7.00000000e+01  6.40813959e-01 
 7.50000000e+01  7.00227329e-01  7.50000000e+01  6.31463457e-01 
 8.00000000e+01  6.91878899e-01  8.00000000e+01  6.22082803e-01 
 8.50000000e+01  6.83503296e-01  8.50000000e+01  6.12673420e-01 
 9.00000000e+01  6.75102155e-01  9.00000000e+01  6.03236733e-01 
 9.50000000e+01  6.66677148e-01  9.50000000e+01  5.93774172e-01 
 1.00000000e+02  6.58229990e-01  1.00000000e+02  5.84287175e-01 
 1.05000000e+02  6.49762442e-01  1.05000000e+02  5.74777185e-01 
 1.10000000e+02  6.41276316e-01  1.10000000e+02  5.65245652e-01 
 1.15000000e+02  6.32773488e-01  1.15000000e+02  5.55694038e-01 
 1.20000000e+02  6.24255899e-01  1.20000000e+02  5.46123815e-01 
 1.25000000e+02  6.15725570e-01  1.25000000e+02  5.36536466e-01 
