 1.50000000e+00  1.72705928e-02  1.50000000e+00  1.49528810e+00  1.50000000e+00  6.88784433e-01 
 1.51000000e+00  1.92544213e-02  1.51000000e+00  1.50539881e+00  1.51000000e+00  6.97749803e-01 
 1.52000000e+00  2.14641775e-02  1.52000000e+00  1.51550005e+00  1.52000000e+00  7.07015068e-01 
 1.53000000e+00  2.39227805e-02  1.53000000e+00  1.52559168e+00  1.53000000e+00  7.16605525e-01 
 1.54000000e+00  2.66549207e-02  1.54000000e+00  1.53567367e+00  1.54000000e+00  7.26550020e-01 
 1.55000000e+00  2.96865354e-02  1.55000000e+00  1.54574597e+00  1.55000000e+00  7.36878465e-01 
 1.56000000e+00  3.30445781e-02  1.56000000e+00  1.55580850e+00  1.56000000e+00  7.47621634e-01 
 1.57000000e+00  3.67567579e-02  1.57000000e+00  1.56586116e+00  1.57000000e+00  7.58810954e-01 
 1.58000000e+00  4.08513049e-02  1.58000000e+00  1.57590384e+00  1.58000000e+00  7.70478441e-01 
 1.59000000e+00  4.53566927e-02  1.59000000e+00  1.58593644e+00  1.59000000e+00  7.82656488e-01 
 1.60000000e+00  5.03015011e-02  1.60000000e+00  1.59595886e+00  1.60000000e+00  7.95377999e-01 
 1.61000000e+00  5.57142718e-02  1.61000000e+00  1.60597102e+00  1.61000000e+00  8.08676363e-01 
 1.62000000e+00  6.16234809e-02  1.62000000e+00  1.61597286e+00  1.62000000e+00  8.22585607e-01 
 1.63000000e+00  6.80576018e-02  1.63000000e+00  1.62596434e+00  1.63000000e+00  8.37140607e-01 
 1.64000000e+00  7.50451993e-02  1.64000000e+00  1.63594545e+00  1.64000000e+00  8.52377232e-01 
 1.65000000e+00  8.26151045e-02  1.65000000e+00  1.64591616e+00  1.65000000e+00  8.68332563e-01 
 1.66000000e+00  9.07965918e-02  1.66000000e+00  1.65587647e+00  1.66000000e+00  8.85045027e-01 
 1.67000000e+00  9.96195156e-02  1.67000000e+00  1.66582638e+00  1.67000000e+00  9.02554415e-01 
 1.68000000e+00  1.09114403e-01  1.68000000e+00  1.67576586e+00  1.68000000e+00  9.20901798e-01 
 1.69000000e+00  1.19312434e-01  1.69000000e+00  1.68569490e+00  1.69000000e+00  9.40129259e-01 
 1.70000000e+00  1.30245321e-01  1.70000000e+00  1.69561343e+00  1.70000000e+00  9.60279491e-01 
 1.71000000e+00  1.41944977e-01  1.71000000e+00  1.70552136e+00  1.71000000e+00  9.81395067e-01 
 1.72000000e+00  1.54442980e-01  1.72000000e+00  1.71541856e+00  1.72000000e+00  1.00351746e+00 
 1.73000000e+00  1.67769795e-01  1.73000000e+00  1.72530487e+00  1.73000000e+00  1.02668574e+00 
 1.74000000e+00  1.81953556e-01  1.74000000e+00  1.73518005e+00  1.74000000e+00  1.05093461e+00 
 1.75000000e+00  1.97018548e-01  1.75000000e+00  1.74504381e+00  1.75000000e+00  1.07629220e+00 
 1.76000000e+00  2.12983023e-01  1.76000000e+00  1.75489576e+00  1.76000000e+00  1.10277673e+00 
 1.77000000e+00  2.29856450e-01  1.77000000e+00  1.76473545e+00  1.77000000e+00  1.13039269e+00 
 1.78000000e+00  2.47635756e-01  1.78000000e+00  1.77456226e+00  1.78000000e+00  1.15912538e+00 
 1.79000000e+00  2.66300706e-01  1.79000000e+00  1.78437546e+00  1.79000000e+00  1.18893455e+00 
 1.80000000e+00  2.85807724e-01  1.80000000e+00  1.79417408e+00  1.80000000e+00  1.21974577e+00 
 1.81000000e+00  3.06082154e-01  1.81000000e+00  1.80395693e+00  1.81000000e+00  1.25143975e+00 
 1.82000000e+00  3.27007758e-01  1.82000000e+00  1.81372248e+00  1.82000000e+00  1.28383782e+00 
 1.83000000e+00  3.48410742e-01  1.83000000e+00  1.82346869e+00  1.83000000e+00  1.31667944e+00 
 1.84000000e+00  3.70027390e-01  1.84000000e+00  1.83319274e+00  1.84000000e+00  1.34957554e+00 
 1.85000000e+00  3.91411557e-01  1.85000000e+00  1.84288999e+00  1.85000000e+00  1.38187258e+00 
 1.86000000e+00  4.11595623e-01  1.86000000e+00  1.85255037e+00  1.86000000e+00  1.41215168e+00 
 1.87000000e+00  4.27237228e-01  1.87000000e+00  1.86213750e+00  1.87000000e+00  1.43548125e+00 
 1.88000000e+00  4.36947061e-01  1.88000000e+00  1.87163465e+00  1.88000000e+00  1.44990661e+00 
 1.89000000e+00  4.43554461e-01  1.89000000e+00  1.88106417e+00  1.89000000e+00  1.45967632e+00 
 1.90000000e+00  4.49834397e-01  1.90000000e+00  1.89045795e+00  1.90000000e+00  1.46895092e+00 
 1.91000000e+00  4.55840257e-01  1.91000000e+00  1.89981397e+00  1.91000000e+00  1.47780421e+00 
 1.92000000e+00  4.61644918e-01  1.92000000e+00  1.90913175e+00  1.92000000e+00  1.48634606e+00 
 1.93000000e+00  4.67273544e-01  1.93000000e+00  1.91841031e+00  1.93000000e+00  1.49461519e+00 
 1.94000000e+00  4.72737825e-01  1.94000000e+00  1.92764854e+00  1.94000000e+00  1.50263016e+00 
 1.95000000e+00  4.78045401e-01  1.95000000e+00  1.93684532e+00  1.95000000e+00  1.51040341e+00 
 1.96000000e+00  4.83202123e-01  1.96000000e+00  1.94599952e+00  1.96000000e+00  1.51794462e+00 
 1.97000000e+00  4.88213134e-01  1.97000000e+00  1.95511007e+00  1.97000000e+00  1.52526233e+00 
 1.98000000e+00  4.93083307e-01  1.98000000e+00  1.96417589e+00  1.98000000e+00  1.53236459e+00 
 1.99000000e+00  4.97817450e-01  1.99000000e+00  1.97319594e+00  1.99000000e+00  1.53925925e+00 
 2.00000000e+00  5.02420417e-01  2.00000000e+00  1.98216920e+00  2.00000000e+00  1.54595418e+00 
 2.01000000e+00  5.06897191e-01  2.01000000e+00  1.99109465e+00  2.01000000e+00  1.55245734e+00 
 2.02000000e+00  5.11252992e-01  2.02000000e+00  1.99997129e+00  2.02000000e+00  1.55877699e+00 
 2.03000000e+00  5.15493446e-01  2.03000000e+00  2.00879815e+00  2.03000000e+00  1.56492187e+00 
 2.04000000e+00  5.19624942e-01  2.04000000e+00  2.01757425e+00  2.04000000e+00  1.57090181e+00 
 2.05000000e+00  5.23655450e-01  2.05000000e+00  2.02629864e+00  2.05000000e+00  1.57672883e+00 
 2.06000000e+00  5.27596715e-01  2.06000000e+00  2.03497051e+00  2.06000000e+00  1.58242038e+00 
 2.07000000e+00  5.31475473e-01  2.07000000e+00  2.04358946e+00  2.07000000e+00  1.58801549e+00 
 2.08000000e+00  5.35397226e-01  2.08000000e+00  2.05215781e+00  2.08000000e+00  1.59366699e+00 
 2.09000000e+00  9.83340910e-01  2.09000000e+00  2.06940777e+00  2.09000000e+00  1.92316441e+00 
 2.10000000e+00  1.00242546e+00  2.10000000e+00  2.07850759e+00  2.10000000e+00  1.92890687e+00 
 2.11000000e+00  1.02065026e+00  2.11000000e+00  2.08757520e+00  2.11000000e+00  1.93416209e+00 
 2.12000000e+00  1.03792691e+00  2.12000000e+00  2.09660896e+00  2.12000000e+00  1.93894148e+00 
 2.13000000e+00  1.05419154e+00  2.13000000e+00  2.10560741e+00  2.13000000e+00  1.94326473e+00 
 2.14000000e+00  1.06937648e+00  2.14000000e+00  2.11456884e+00  2.14000000e+00  1.94714633e+00 
 2.15000000e+00  1.08342246e+00  2.15000000e+00  2.12349143e+00  2.15000000e+00  1.95060088e+00 
 2.16000000e+00  1.09628519e+00  2.16000000e+00  2.13237335e+00  2.16000000e+00  1.95364506e+00 
 2.17000000e+00  1.10794099e+00  2.17000000e+00  2.14121286e+00  2.17000000e+00  1.95629912e+00 
 2.18000000e+00  1.11839132e+00  2.18000000e+00  2.15000837e+00  2.18000000e+00  1.95858766e+00 
 2.19000000e+00  1.12766490e+00  2.19000000e+00  2.15875853e+00  2.19000000e+00  1.96053979e+00 
 2.20000000e+00  1.13581676e+00  2.20000000e+00  2.16746231e+00  2.20000000e+00  1.96218832e+00 
 2.21000000e+00  1.14292401e+00  2.21000000e+00  2.17611897e+00  2.21000000e+00  1.96356834e+00 
 2.22000000e+00  1.14907945e+00  2.22000000e+00  2.18472804e+00  2.22000000e+00  1.96471541e+00 
 2.23000000e+00  1.15438418e+00  2.23000000e+00  2.19328924e+00  2.23000000e+00  1.96566382e+00 
 2.24000000e+00  1.15894074e+00  2.24000000e+00  2.20180241e+00  2.24000000e+00  1.96644518e+00 
 2.25000000e+00  1.16284759e+00  2.25000000e+00  2.21026744e+00  2.25000000e+00  1.96708758e+00 
 2.26000000e+00  1.16619543e+00  2.26000000e+00  2.21868416e+00  2.26000000e+00  1.96761520e+00 
 2.27000000e+00  1.16906509e+00  2.27000000e+00  2.22705236e+00  2.27000000e+00  1.96804834e+00 
 2.28000000e+00  1.17152693e+00  2.28000000e+00  2.23537166e+00  2.28000000e+00  1.96840370e+00 
 2.29000000e+00  1.17364106e+00  2.29000000e+00  2.24364155e+00  2.29000000e+00  1.96869482e+00 
 2.30000000e+00  1.17545812e+00  2.30000000e+00  2.25186137e+00  2.30000000e+00  1.96893259e+00 
 2.31000000e+00  1.17702043e+00  2.31000000e+00  2.26003026e+00  2.31000000e+00  1.96912564e+00 
 2.32000000e+00  1.17836314e+00  2.32000000e+00  2.26814719e+00  2.32000000e+00  1.96928085e+00 
 2.33000000e+00  1.17951542e+00  2.33000000e+00  2.27621095e+00  2.33000000e+00  1.96940367e+00 
 2.34000000e+00  1.18050152e+00  2.34000000e+00  2.28422012e+00  2.34000000e+00  1.96949844e+00 
 2.35000000e+00  1.18134182e+00  2.35000000e+00  2.29217310e+00  2.35000000e+00  1.96956871e+00 
 2.36000000e+00  1.18205374e+00  2.36000000e+00  2.30006810e+00  2.36000000e+00  1.96961747e+00 
 2.37000000e+00  1.18265253e+00  2.37000000e+00  2.30790311e+00  2.37000000e+00  1.96964731e+00 
 2.38000000e+00  1.18315201e+00  2.38000000e+00  2.31567593e+00  2.38000000e+00  1.96966067e+00 
 2.39000000e+00  1.18356509e+00  2.39000000e+00  2.32338416e+00  2.39000000e+00  1.96965995e+00 
 2.40000000e+00  1.18390412e+00  2.40000000e+00  2.33102516e+00  2.40000000e+00  1.96964753e+00 
 2.41000000e+00  1.18418089e+00  2.41000000e+00  2.33859605e+00  2.41000000e+00  1.96962580e+00 
 2.42000000e+00  1.18440644e+00  2.42000000e+00  2.34609365e+00  2.42000000e+00  1.96959708e+00 
 2.43000000e+00  1.18459072e+00  2.43000000e+00  2.35351444e+00  2.43000000e+00  1.96956347e+00 
