 2.70000000e+00  1.18585580e+00  2.70000000e+00  2.01232419e-05 
 2.72000000e+00  1.18589110e+00  2.72000000e+00  1.85693081e-05 
 2.74000000e+00  1.18592467e+00  2.74000000e+00  1.71472623e-05 
 2.76000000e+00  1.18595675e+00  2.76000000e+00  1.58381916e-05 
 2.78000000e+00  1.18598753e+00  2.78000000e+00  1.46258812e-05 
 2.80000000e+00  1.18601717e+00  2.80000000e+00  1.34965544e-05 
 2.82000000e+00  1.18604582e+00  2.82000000e+00  1.24380416e-05 
 2.84000000e+00  1.18607359e+00  2.84000000e+00  1.14397759e-05 
 2.86000000e+00  1.18610059e+00  2.86000000e+00  1.04928471e-05 
 2.88000000e+00  1.18612690e+00  2.88000000e+00  9.58990875e-06 
 2.90000000e+00  1.18615261e+00  2.90000000e+00  8.72496300e-06 
 2.92000000e+00  1.18617777e+00  2.92000000e+00  7.89312119e-06 
 2.94000000e+00  1.18620244e+00  2.94000000e+00  7.09038008e-06 
 2.96000000e+00  1.18622664e+00  2.96000000e+00  6.31344205e-06 
 2.98000000e+00  1.18625043e+00  2.98000000e+00  5.55956308e-06 
 3.00000000e+00  1.18627382e+00  3.00000000e+00  4.82644333e-06 
 3.02000000e+00  1.18629686e+00  3.02000000e+00  4.11213497e-06 
 3.04000000e+00  1.18631956e+00  3.04000000e+00  3.41497823e-06 
 3.06000000e+00  1.18634194e+00  3.06000000e+00  2.73353795e-06 
 3.08000000e+00  1.18636402e+00  3.08000000e+00  2.06657506e-06 
 3.10000000e+00  1.18638582e+00  3.10000000e+00  1.41300888e-06 
 3.12000000e+00  1.18640735e+00  3.12000000e+00  7.71884807e-07 
 3.14000000e+00  1.18642863e+00  3.14000000e+00  1.42359883e-07 
 3.16000000e+00  1.18644966e+00  3.16000000e+00 -4.76315253e-07 
 3.18000000e+00  1.18647047e+00  3.18000000e+00 -1.08480878e-06 
 3.20000000e+00  1.18649106e+00  3.20000000e+00 -1.68372570e-06 
 3.22000000e+00  1.18651143e+00  3.22000000e+00 -2.27360705e-06 
 3.24000000e+00  1.18653160e+00  3.24000000e+00 -2.85494676e-06 
 3.26000000e+00  1.18655158e+00  3.26000000e+00 -3.42818946e-06 
 3.28000000e+00  1.18657137e+00  3.28000000e+00 -3.99374828e-06 
 3.30000000e+00  1.18659099e+00  3.30000000e+00 -4.55199629e-06 
 3.32000000e+00  1.18661043e+00  3.32000000e+00 -5.10327458e-06 
 3.34000000e+00  1.18662970e+00  3.34000000e+00 -5.64790388e-06 
 3.36000000e+00  1.18664881e+00  3.36000000e+00 -6.18617392e-06 
 3.38000000e+00  1.18666776e+00  3.38000000e+00 -6.71835644e-06 
 3.40000000e+00  1.18668657e+00  3.40000000e+00 -7.24470224e-06 
 3.42000000e+00  1.18670522e+00  3.42000000e+00 -7.76544690e-06 
 3.44000000e+00  1.18672374e+00  3.44000000e+00 -8.28080662e-06 
 3.46000000e+00  1.18674211e+00  3.46000000e+00 -8.79098457e-06 
 3.48000000e+00  1.18676035e+00  3.48000000e+00 -9.29617093e-06 
 3.50000000e+00  1.18677846e+00  3.50000000e+00 -9.79654490e-06 
 3.52000000e+00  1.18679645e+00  3.52000000e+00 -1.02922737e-05 
 3.54000000e+00  1.18681431e+00  3.54000000e+00 -1.07835150e-05 
 3.56000000e+00  1.18683205e+00  3.56000000e+00 -1.12704123e-05 
 3.58000000e+00  1.18684967e+00  3.58000000e+00 -1.17531115e-05 
 3.60000000e+00  1.18686718e+00  3.60000000e+00 -1.22317395e-05 
