-4.00000000e+01  1.18581646e+00 
-3.90000000e+01  1.18576381e+00 
-3.80000000e+01  1.18590761e+00 
-3.70000000e+01  1.18595271e+00 
-3.60000000e+01  1.18599595e+00 
-3.50000000e+01  1.18603770e+00 
-3.40000000e+01  1.18607821e+00 
-3.30000000e+01  1.18611750e+00 
-3.20000000e+01  1.18615557e+00 
-3.10000000e+01  1.18619244e+00 
-3.00000000e+01  1.18622810e+00 
-2.90000000e+01  1.18626258e+00 
-2.80000000e+01  1.18629587e+00 
-2.70000000e+01  1.18632799e+00 
-2.60000000e+01  1.18635894e+00 
-2.50000000e+01  1.18638874e+00 
-2.40000000e+01  1.18641739e+00 
-2.30000000e+01  1.18644490e+00 
-2.20000000e+01  1.18647128e+00 
-2.10000000e+01  1.18649654e+00 
-2.00000000e+01  1.18652069e+00 
-1.90000000e+01  1.18654373e+00 
-1.80000000e+01  1.18656568e+00 
-1.70000000e+01  1.18658655e+00 
-1.60000000e+01  1.18660635e+00 
-1.50000000e+01  1.18662508e+00 
-1.40000000e+01  1.18664275e+00 
-1.30000000e+01  1.18665938e+00 
-1.20000000e+01  1.18667497e+00 
-1.10000000e+01  1.18668954e+00 
-1.00000000e+01  1.18670309e+00 
-9.00000000e+00  1.18671563e+00 
-8.00000000e+00  1.18672718e+00 
-7.00000000e+00  1.18673774e+00 
-6.00000000e+00  1.18674732e+00 
-5.00000000e+00  1.18675594e+00 
-4.00000000e+00  1.18676361e+00 
-3.00000000e+00  1.18677033e+00 
-2.00000000e+00  1.18677612e+00 
-1.00000000e+00  1.18678098e+00 
 0.00000000e+00  1.18678493e+00 
 1.00000000e+00  1.18678799e+00 
 2.00000000e+00  1.18679015e+00 
 3.00000000e+00  1.18679144e+00 
 4.00000000e+00  1.18679186e+00 
 5.00000000e+00  1.18679142e+00 
 6.00000000e+00  1.18679014e+00 
 7.00000000e+00  1.18678803e+00 
 8.00000000e+00  1.18678510e+00 
 9.00000000e+00  1.18678137e+00 
 1.00000000e+01  1.18677684e+00 
 1.10000000e+01  1.18677152e+00 
 1.20000000e+01  1.18676544e+00 
 1.30000000e+01  1.18675860e+00 
 1.40000000e+01  1.18675102e+00 
 1.50000000e+01  1.18674271e+00 
 1.60000000e+01  1.18673368e+00 
 1.70000000e+01  1.18672395e+00 
 1.80000000e+01  1.18671352e+00 
 1.90000000e+01  1.18670242e+00 
 2.00000000e+01  1.18669066e+00 
 2.10000000e+01  1.18667825e+00 
 2.20000000e+01  1.18666520e+00 
 2.30000000e+01  1.18665154e+00 
 2.40000000e+01  1.18663727e+00 
 2.50000000e+01  1.18662241e+00 
 2.60000000e+01  1.18660698e+00 
 2.70000000e+01  1.18659099e+00 
 2.80000000e+01  1.18657445e+00 
 2.90000000e+01  1.18655739e+00 
 3.00000000e+01  1.18653982e+00 
 3.10000000e+01  1.18652175e+00 
 3.20000000e+01  1.18650320e+00 
 3.30000000e+01  1.18648419e+00 
 3.40000000e+01  1.18646473e+00 
 3.50000000e+01  1.18644485e+00 
 3.60000000e+01  1.18642455e+00 
 3.70000000e+01  1.18640387e+00 
 3.80000000e+01  1.18638280e+00 
 3.90000000e+01  1.18636139e+00 
 4.00000000e+01  1.18633963e+00 
 4.10000000e+01  1.18631755e+00 
 4.20000000e+01  1.18629518e+00 
 4.30000000e+01  1.18627252e+00 
 4.40000000e+01  1.18624960e+00 
 4.50000000e+01  1.18622644e+00 
 4.60000000e+01  1.18620306e+00 
 4.70000000e+01  1.18617948e+00 
 4.80000000e+01  1.18615572e+00 
 4.90000000e+01  1.18613181e+00 
 5.00000000e+01  1.18610775e+00 
 5.10000000e+01  1.18608358e+00 
 5.20000000e+01  1.18605932e+00 
 5.30000000e+01  1.18603499e+00 
 5.40000000e+01  1.18601061e+00 
 5.50000000e+01  1.18598621e+00 
 5.60000000e+01  1.18596180e+00 
 5.70000000e+01  1.18593743e+00 
 5.80000000e+01  1.18591310e+00 
 5.90000000e+01  1.18588884e+00 
 6.00000000e+01  1.18586469e+00 
 6.10000000e+01  1.18584066e+00 
 6.20000000e+01  1.18581678e+00 
 6.30000000e+01  1.18579308e+00 
 6.40000000e+01  1.18576958e+00 
 6.50000000e+01  1.18574631e+00 
 6.60000000e+01  1.18572331e+00 
 6.70000000e+01  1.18570060e+00 
 6.80000000e+01  1.18567820e+00 
 6.90000000e+01  1.18565615e+00 
 7.00000000e+01  1.18563448e+00 
 7.10000000e+01  1.18561322e+00 
 7.20000000e+01  1.18559240e+00 
 7.30000000e+01  1.18557205e+00 
 7.40000000e+01  1.18555221e+00 
 7.50000000e+01  1.18553290e+00 
 7.60000000e+01  1.18551416e+00 
 7.70000000e+01  1.18549603e+00 
 7.80000000e+01  1.18547854e+00 
 7.90000000e+01  1.18546173e+00 
 8.00000000e+01  1.18544563e+00 
 8.10000000e+01  1.18543028e+00 
 8.20000000e+01  1.18541571e+00 
 8.30000000e+01  1.18540198e+00 
 8.40000000e+01  1.18538910e+00 
 8.50000000e+01  1.18537714e+00 
 8.60000000e+01  1.18536612e+00 
 8.70000000e+01  1.18535609e+00 
 8.80000000e+01  1.18534710e+00 
 8.90000000e+01  1.18533918e+00 
 9.00000000e+01  1.18533238e+00 
 9.10000000e+01  1.18532675e+00 
 9.20000000e+01  1.18532233e+00 
 9.30000000e+01  1.18531918e+00 
 9.40000000e+01  1.18531734e+00 
 9.50000000e+01  1.18531686e+00 
 9.60000000e+01  1.18531779e+00 
 9.70000000e+01  1.18532019e+00 
 9.80000000e+01  1.18532411e+00 
 9.90000000e+01  1.18532961e+00 
 1.00000000e+02  1.18533674e+00 
 1.01000000e+02  1.18534557e+00 
 1.02000000e+02  1.18535614e+00 
 1.03000000e+02  1.18536854e+00 
 1.04000000e+02  1.18538280e+00 
 1.05000000e+02  1.18539902e+00 
 1.06000000e+02  1.18541724e+00 
 1.07000000e+02  1.18543754e+00 
 1.08000000e+02  1.18546000e+00 
 1.09000000e+02  1.18548467e+00 
 1.10000000e+02  1.18551165e+00 
 1.11000000e+02  1.18554100e+00 
 1.12000000e+02  1.18557281e+00 
 1.13000000e+02  1.18560716e+00 
 1.14000000e+02  1.18564413e+00 
 1.15000000e+02  1.18568382e+00 
 1.16000000e+02  1.18572631e+00 
 1.17000000e+02  1.18577170e+00 
 1.18000000e+02  1.18582008e+00 
 1.19000000e+02  1.18587156e+00 
 1.20000000e+02  1.18592624e+00 
 1.21000000e+02  1.18598423e+00 
 1.22000000e+02  1.18604564e+00 
 1.23000000e+02  1.18611059e+00 
 1.24000000e+02  1.18617919e+00 
 1.25000000e+02  1.18625157e+00 
