-4.00000000e+01  1.19290496e+00 
-3.50000000e+01  1.19329063e+00 
-3.00000000e+01  1.19393355e+00 
-2.50000000e+01  1.19440937e+00 
-2.00000000e+01  1.19485797e+00 
-1.50000000e+01  1.19528241e+00 
-1.00000000e+01  1.19568359e+00 
-5.00000000e+00  1.19606273e+00 
 0.00000000e+00  1.19642114e+00 
 5.00000000e+00  1.19676019e+00 
 1.00000000e+01  1.19708131e+00 
 1.50000000e+01  1.19738606e+00 
 2.00000000e+01  1.19767608e+00 
 2.50000000e+01  1.19795312e+00 
 3.00000000e+01  1.19821907e+00 
 3.50000000e+01  1.19847593e+00 
 4.00000000e+01  1.19872587e+00 
 4.50000000e+01  1.19897121e+00 
 5.00000000e+01  1.19921447e+00 
 5.50000000e+01  1.19945835e+00 
 6.00000000e+01  1.19970578e+00 
 6.50000000e+01  1.19995995e+00 
 7.00000000e+01  1.20022429e+00 
 7.50000000e+01  1.20050257e+00 
 8.00000000e+01  1.20079888e+00 
 8.50000000e+01  1.20111771e+00 
 9.00000000e+01  1.20146399e+00 
 9.50000000e+01  1.20184313e+00 
 1.00000000e+02  1.20226113e+00 
 1.05000000e+02  1.20272464e+00 
 1.10000000e+02  1.20324111e+00 
 1.15000000e+02  1.20381886e+00 
 1.20000000e+02  1.20446733e+00 
 1.25000000e+02  1.20519723e+00 
