-4.00000000e+01  1.25519214e+00 
-3.80000000e+01  1.25506920e+00 
-3.60000000e+01  1.25494887e+00 
-3.40000000e+01  1.25481876e+00 
-3.20000000e+01  1.25468309e+00 
-3.00000000e+01  1.25454192e+00 
-2.80000000e+01  1.25439535e+00 
-2.60000000e+01  1.25424343e+00 
-2.40000000e+01  1.25408625e+00 
-2.20000000e+01  1.25392389e+00 
-2.00000000e+01  1.25375642e+00 
-1.80000000e+01  1.25358392e+00 
-1.60000000e+01  1.25340646e+00 
-1.40000000e+01  1.25322415e+00 
-1.20000000e+01  1.25303704e+00 
-1.00000000e+01  1.25284524e+00 
-8.00000000e+00  1.25264883e+00 
-6.00000000e+00  1.25244789e+00 
-4.00000000e+00  1.25224251e+00 
-2.00000000e+00  1.25203279e+00 
 0.00000000e+00  1.25181882e+00 
 2.00000000e+00  1.25160070e+00 
 4.00000000e+00  1.25137851e+00 
 6.00000000e+00  1.25115237e+00 
 8.00000000e+00  1.25092236e+00 
 1.00000000e+01  1.25068861e+00 
 1.20000000e+01  1.25045120e+00 
 1.40000000e+01  1.25021026e+00 
 1.60000000e+01  1.24996589e+00 
 1.80000000e+01  1.24971820e+00 
 2.00000000e+01  1.24946732e+00 
 2.20000000e+01  1.24921337e+00 
 2.40000000e+01  1.24895646e+00 
 2.60000000e+01  1.24869672e+00 
 2.80000000e+01  1.24843429e+00 
 3.00000000e+01  1.24816929e+00 
 3.20000000e+01  1.24790187e+00 
 3.40000000e+01  1.24763216e+00 
 3.60000000e+01  1.24736031e+00 
 3.80000000e+01  1.24708646e+00 
 4.00000000e+01  1.24681077e+00 
 4.20000000e+01  1.24653340e+00 
 4.40000000e+01  1.24625450e+00 
 4.60000000e+01  1.24597425e+00 
 4.80000000e+01  1.24569281e+00 
 5.00000000e+01  1.24541036e+00 
 5.20000000e+01  1.24512708e+00 
 5.40000000e+01  1.24484317e+00 
 5.60000000e+01  1.24455881e+00 
 5.80000000e+01  1.24427420e+00 
 6.00000000e+01  1.24398955e+00 
 6.20000000e+01  1.24370506e+00 
 6.40000000e+01  1.24342097e+00 
 6.60000000e+01  1.24313750e+00 
 6.80000000e+01  1.24285488e+00 
 7.00000000e+01  1.24257335e+00 
 7.20000000e+01  1.24229317e+00 
 7.40000000e+01  1.24201459e+00 
 7.60000000e+01  1.24173788e+00 
 7.80000000e+01  1.24146333e+00 
 8.00000000e+01  1.24119122e+00 
 8.20000000e+01  1.24092185e+00 
 8.40000000e+01  1.24065553e+00 
 8.60000000e+01  1.24039260e+00 
 8.80000000e+01  1.24013337e+00 
 9.00000000e+01  1.23987822e+00 
 9.20000000e+01  1.23962749e+00 
 9.40000000e+01  1.23938158e+00 
 9.60000000e+01  1.23914088e+00 
 9.80000000e+01  1.23890580e+00 
 1.00000000e+02  1.23867679e+00 
 1.02000000e+02  1.23845430e+00 
 1.04000000e+02  1.23823881e+00 
 1.06000000e+02  1.23803081e+00 
 1.08000000e+02  1.23783084e+00 
 1.10000000e+02  1.23763946e+00 
 1.12000000e+02  1.23745724e+00 
 1.14000000e+02  1.23728482e+00 
 1.16000000e+02  1.23712284e+00 
 1.18000000e+02  1.23697200e+00 
 1.20000000e+02  1.23683303e+00 
 1.22000000e+02  1.23670673e+00 
 1.24000000e+02  1.23659392e+00 
