-4.00000000e+01  1.20623751e+00 
-3.90000000e+01  1.20619060e+00 
-3.80000000e+01  1.20634466e+00 
-3.70000000e+01  1.20639777e+00 
-3.60000000e+01  1.20644897e+00 
-3.50000000e+01  1.20649866e+00 
-3.40000000e+01  1.20654710e+00 
-3.30000000e+01  1.20659428e+00 
-3.20000000e+01  1.20664023e+00 
-3.10000000e+01  1.20668496e+00 
-3.00000000e+01  1.20672846e+00 
-2.90000000e+01  1.20677075e+00 
-2.80000000e+01  1.20681183e+00 
-2.70000000e+01  1.20685173e+00 
-2.60000000e+01  1.20689044e+00 
-2.50000000e+01  1.20692797e+00 
-2.40000000e+01  1.20696434e+00 
-2.30000000e+01  1.20699954e+00 
-2.20000000e+01  1.20703360e+00 
-2.10000000e+01  1.20706652e+00 
-2.00000000e+01  1.20709831e+00 
-1.90000000e+01  1.20712898e+00 
-1.80000000e+01  1.20715853e+00 
-1.70000000e+01  1.20718698e+00 
-1.60000000e+01  1.20721434e+00 
-1.50000000e+01  1.20724062e+00 
-1.40000000e+01  1.20726582e+00 
-1.30000000e+01  1.20728996e+00 
-1.20000000e+01  1.20731305e+00 
-1.10000000e+01  1.20733509e+00 
-1.00000000e+01  1.20735610e+00 
-9.00000000e+00  1.20737609e+00 
-8.00000000e+00  1.20739506e+00 
-7.00000000e+00  1.20741303e+00 
-6.00000000e+00  1.20743001e+00 
-5.00000000e+00  1.20744600e+00 
-4.00000000e+00  1.20746103e+00 
-3.00000000e+00  1.20747509e+00 
-2.00000000e+00  1.20748821e+00 
-1.00000000e+00  1.20750038e+00 
 0.00000000e+00  1.20751164e+00 
 1.00000000e+00  1.20752197e+00 
 2.00000000e+00  1.20753140e+00 
 3.00000000e+00  1.20753994e+00 
 4.00000000e+00  1.20754760e+00 
 5.00000000e+00  1.20755438e+00 
 6.00000000e+00  1.20756032e+00 
 7.00000000e+00  1.20756540e+00 
 8.00000000e+00  1.20756965e+00 
 9.00000000e+00  1.20757309e+00 
