-4.00000000e+01  1.23418905e+00 
-3.90000000e+01  1.23419184e+00 
-3.80000000e+01  1.23437832e+00 
-3.70000000e+01  1.23447193e+00 
-3.60000000e+01  1.23456341e+00 
-3.50000000e+01  1.23465312e+00 
-3.40000000e+01  1.23474131e+00 
-3.30000000e+01  1.23482799e+00 
-3.20000000e+01  1.23491318e+00 
-3.10000000e+01  1.23499689e+00 
-3.00000000e+01  1.23507913e+00 
-2.90000000e+01  1.23515993e+00 
-2.80000000e+01  1.23523930e+00 
-2.70000000e+01  1.23531725e+00 
-2.60000000e+01  1.23539380e+00 
-2.50000000e+01  1.23546897e+00 
-2.40000000e+01  1.23554277e+00 
-2.30000000e+01  1.23561521e+00 
-2.20000000e+01  1.23568631e+00 
-2.10000000e+01  1.23575610e+00 
-2.00000000e+01  1.23582458e+00 
-1.90000000e+01  1.23589177e+00 
-1.80000000e+01  1.23595769e+00 
-1.70000000e+01  1.23602236e+00 
-1.60000000e+01  1.23608578e+00 
-1.50000000e+01  1.23614799e+00 
-1.40000000e+01  1.23620899e+00 
-1.30000000e+01  1.23626880e+00 
-1.20000000e+01  1.23632745e+00 
-1.10000000e+01  1.23638494e+00 
-1.00000000e+01  1.23644130e+00 
-9.00000000e+00  1.23649654e+00 
-8.00000000e+00  1.23655068e+00 
-7.00000000e+00  1.23660374e+00 
-6.00000000e+00  1.23665574e+00 
-5.00000000e+00  1.23670670e+00 
-4.00000000e+00  1.23675663e+00 
-3.00000000e+00  1.23680555e+00 
-2.00000000e+00  1.23685348e+00 
-1.00000000e+00  1.23690045e+00 
 0.00000000e+00  1.23694646e+00 
 1.00000000e+00  1.23699155e+00 
 2.00000000e+00  1.23703572e+00 
 3.00000000e+00  1.23707900e+00 
 4.00000000e+00  1.23712141e+00 
 5.00000000e+00  1.23716297e+00 
 6.00000000e+00  1.23720370e+00 
 7.00000000e+00  1.23724361e+00 
 8.00000000e+00  1.23728273e+00 
 9.00000000e+00  1.23732109e+00 
 1.00000000e+01  1.23735869e+00 
 1.10000000e+01  1.23739556e+00 
 1.20000000e+01  1.23743173e+00 
 1.30000000e+01  1.23746721e+00 
 1.40000000e+01  1.23750202e+00 
 1.50000000e+01  1.23753620e+00 
 1.60000000e+01  1.23756975e+00 
 1.70000000e+01  1.23760270e+00 
 1.80000000e+01  1.23763507e+00 
 1.90000000e+01  1.23766689e+00 
 2.00000000e+01  1.23769818e+00 
 2.10000000e+01  1.23772896e+00 
 2.20000000e+01  1.23775925e+00 
 2.30000000e+01  1.23778909e+00 
 2.40000000e+01  1.23781848e+00 
 2.50000000e+01  1.23784746e+00 
 2.60000000e+01  1.23787604e+00 
 2.70000000e+01  1.23790426e+00 
 2.80000000e+01  1.23793214e+00 
 2.90000000e+01  1.23795969e+00 
 3.00000000e+01  1.23798696e+00 
 3.10000000e+01  1.23801395e+00 
 3.20000000e+01  1.23804070e+00 
 3.30000000e+01  1.23806724e+00 
 3.40000000e+01  1.23809358e+00 
 3.50000000e+01  1.23811975e+00 
 3.60000000e+01  1.23814579e+00 
